,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,A,B,C,D,E,F,G,klasa
1365,1365,1365,1365,1365,-89.62090960704535,-11.288405567411893,213.17943949903287,125.21114320375864,332.8128374734568,91.59885149287456,-232.23295101243914,2
1366,1366,1366,1366,1366,-81.43999244702337,-59.79574604598714,-6.114877822962939,173.65349991186912,-50.36664615528261,-68.92093926783497,-141.13854656449075,3
1367,1367,1367,1367,1367,-33.680476365408175,-18.31027365469631,244.6082983267704,479.79756948670166,342.6338985941385,132.66213416940522,-235.69362135543025,2
1368,1368,1368,1368,1368,-58.11026494556169,52.99335232444963,283.75171897149744,12.44798486613223,-218.46169131682566,88.19378237111161,-310.86434088019934,0
1369,1369,1369,1369,1369,-59.73397328767661,27.927658545521354,206.61420303600534,223.1154020236676,-504.8030802287049,158.27156763194097,-322.88916712550645,4
1370,1370,1370,1370,1370,-101.35003362898114,39.61037853648915,278.5668769657448,118.0764558386356,-211.2017353041496,-2.3024306821710354,-302.89580891613696,0
1371,1371,1371,1371,1371,-68.69776330959533,16.015939372973225,176.30545093833572,241.57394300362225,-526.3489215076129,13.26269127878396,-337.05158383766775,4
1372,1372,1372,1372,1372,-96.51471319046007,-57.5619069704764,-14.995315027236238,199.1758688903814,-27.248085348089266,16.062509371353713,-164.23264197736378,3
1373,1373,1373,1373,1373,-75.53377863449063,-22.494939220249012,310.18974324923215,240.87769786274143,376.74260189134657,44.4240349282224,-262.81740193362776,2
1374,1374,1374,1374,1374,-70.2258803764063,44.49730284273683,200.2398322563773,383.67772650404544,-247.8612907510768,29.85364494853896,-291.9653767236242,0
1375,1375,1375,1375,1375,-41.556799809928016,50.35848217217672,,102.90933976604865,-244.58309568615243,60.33339433036504,-304.96297370862135,0
1376,1376,1376,1376,1376,-90.43722828577008,55.086659077296545,258.36906561101875,399.6217512151806,-292.82314164652,104.57544988216915,-298.2083098928639,0
1377,1377,1377,1377,1377,-56.818431420483215,65.55476594771878,246.27783766267024,324.52011533253875,-251.60381745980743,168.63210729863437,-291.5462536278612,0
1378,1378,1378,1378,1378,-55.18797771061404,-22.71421659383104,216.29079130728783,395.5906036616988,357.3761224801701,-12.374843534817073,-283.91989234384397,2
1379,1379,1379,1379,1379,-115.59668144064229,-22.656465422596078,-188.2468736254433,187.59566710696944,-492.216134159148,89.5297582144029,-332.177861165946,1
1380,1380,1380,1380,1380,-71.82878497810566,30.81615503788407,120.44356113674112,436.5649822792483,-538.7109288301664,80.87705349139404,-331.3097084640125,4
1381,1381,1381,1381,1381,-71.04990266324485,46.98146896517167,188.46830142804933,175.3942205918185,-284.2549150118465,58.2935832694796,-282.0675174603354,0
1382,1382,1382,1382,1382,-65.26821896917541,46.99927265624052,322.554136164524,266.2090644677629,-178.25420950424993,10.940105244247377,-323.1546860207069,0
1383,1383,1383,1383,1383,-38.236027863056776,-56.53421946913656,-27.969997726395768,41.561652450072216,-37.27530512793285,59.550381645038,-143.2603252309243,3
1384,1384,1384,1384,1384,-62.34412103750367,-26.80746623148584,-199.31582429071727,319.87643149774897,-484.92838491613486,37.68676030478103,-316.96604997187205,1
1385,1385,1385,1385,1385,-62.37767594729638,-51.93140346005292,-47.0810061256433,387.1200001875634,-33.87708820064526,129.53983885351306,-140.99439665129674,3
1386,1386,1386,1386,1386,-98.8982058117076,-29.08573065095387,241.0094858158384,234.25659381892518,336.5946910536325,32.73857402041263,-269.73093393726526,2
1387,1387,1387,1387,1387,-32.40572255017636,-27.631966277842764,204.1477922491104,47.29175610031018,332.4281801152673,139.52721841721734,-257.15596005398515,2
1388,1388,1388,1388,1388,-22.418736520075427,21.14684341022577,240.82372429260482,45.98719034755693,-495.5265217686911,82.35669606053108,-305.7330348887176,4
1389,1389,1389,1389,1389,-69.8680501990633,12.107885251720116,178.47356575080607,321.8970290520856,-496.68251247804636,203.78775584938202,-341.90716890447965,4
1390,1390,1390,1390,1390,0.4620791078708848,-38.245129233782244,-43.62500133475562,375.48338271606224,-80.25143531116561,90.4258437586216,-140.47901182472796,3
1391,1391,1391,1391,1391,-75.80930658737172,-57.03992297852018,-93.102606366754,380.74223968961127,-113.75129434679779,-27.50313646493649,-125.64639063057044,3
1392,1392,1392,1392,1392,-58.664488340348946,-14.98085326951135,257.7541784822343,314.53173552870516,323.1248424893215,64.76026969948131,-257.55438657534563,2
1393,1393,1393,1393,1393,-88.40816746304138,16.612731629149376,190.13142590107856,193.43099830018429,-539.3143959332024,51.50486177829411,-334.8459743855698,4
1394,1394,1394,1394,1394,-68.5936131839118,-30.41989640307261,271.15627677788336,361.1059038757029,366.47354195306167,176.93298520204772,-217.94392879642558,2
1395,1395,1395,1395,1395,-52.69615667693135,-56.83505059610586,13.47241970616142,320.4877923509614,-14.480283032126096,48.38506568717945,-129.6617258656846,3
1396,1396,1396,1396,1396,-46.5957506498401,-24.419806590870024,-313.39209309852777,69.23635227444922,-566.3020848661934,168.22894592242898,-317.670419383414,1
1397,1397,1397,1397,1397,-91.70830098910774,-16.29352939994626,-228.23346478012013,94.63814460318449,-542.2594358724407,110.92144320246086,-320.77484386261983,1
1398,1398,1398,1398,1398,-98.3971762570915,-48.292727416410344,-4.5042991895937305,382.1224826268173,-60.84022534068938,31.395557683061533,-143.5126828953748,3
1399,1399,1399,1399,1399,-72.68750447505987,61.62092726233818,297.1396628937567,438.240714543116,-267.7777928765084,94.59898279895368,-299.36373815770736,0
1400,1400,1400,1400,1400,-32.711529349310396,59.80946705016271,272.7317923934684,77.40045198478632,-229.79586002596832,60.148873585305616,-283.93997988927214,0
1401,1401,1401,1401,1401,-90.04826450539913,-55.12853046871486,3.5920330496875716,352.1152150701046,-50.05723011837796,1.8359862550691448,-153.35422137410038,3
1402,1402,1402,1402,1402,-89.78076587386356,48.147196523687754,300.937648601261,156.34399728612962,-224.02811817716858,50.481381129528636,-276.863259035765,0
1403,1403,1403,1403,1403,-50.048187435642326,-52.094951705119364,-6.774045082125722,47.7108247724249,-41.34450379876708,114.09675642021158,-124.70332381477705,3
1404,1404,1404,1404,1404,-28.425309330463012,-65.334048070193,-12.351566235062435,343.3014060214665,-49.963993542397134,76.8183753327172,-162.30969774404912,3
1405,1405,1405,1405,1405,-60.50209659326788,-49.934713485341604,-31.664132348550936,455.7682287660752,-99.16599992329952,188.83948247237458,-117.1972141983354,3
1406,1406,1406,1406,1406,-88.502207983319,12.748824213871135,218.4288839524551,356.23797066017806,-485.8611776271616,82.9290068977787,-333.55803104138334,4
1407,1407,1407,1407,1407,-54.07022438300656,-19.28857718429709,234.14207308349216,455.2962382087377,378.07461416728063,83.99704217673589,-259.73238046031963,2
1408,1408,1408,1408,1408,-55.4106625826203,-52.080081032338974,-26.777314411290842,421.8307519513865,-70.95493831167227,231.6429548973511,-118.7493406895339,3
1409,1409,1409,1409,1409,-83.61665117577195,40.06823391672679,306.9182840031947,261.2757800771861,-232.83293270824157,52.622591068476154,-279.1383568731136,0
1410,1410,1410,1410,1410,-73.3352245461248,-54.66322474889197,-86.15243301548327,120.69067616382358,-37.785918131674755,25.954067933129288,-138.7663408674453,3
1411,1411,1411,1411,1411,-65.6654648233601,-54.1241380550955,-16.814947341549264,208.64651799672973,-19.763476969786552,139.00462051896548,-151.53456385250425,3
1412,1412,1412,1412,1412,-65.75510222059744,53.38453115467058,251.58719575784264,226.5032231638749,-237.92344464481158,153.75343620996102,-311.1837100058028,0
1413,1413,1413,1413,1413,-94.97621978116598,-52.66903770417686,-34.04499950913041,475.88291408667436,-69.90884251086646,81.71938575212725,-130.59356997357452,3
1414,1414,1414,1414,1414,-90.01059171165701,-57.313689074565325,-27.64528067255938,318.6753244346972,-83.91550819752018,97.96057863516796,-114.34257140488307,3
1415,1415,1415,1415,1415,-92.28724912985271,51.06577864082983,244.7070642585384,21.79369562654347,-215.0688750702087,26.316073849864765,-306.5980458301973,0
1416,1416,1416,1416,1416,-65.02085268184182,33.207542893184986,253.562847193582,10.701962549622976,-223.029154005888,46.264748473822785,-293.8949652337203,0
1417,1417,1417,1417,1417,-76.6755059549323,-28.93484414311667,192.03054423928924,409.5290647058616,275.1431293791968,61.05221349095928,-232.7476371881756,2
1418,1418,1418,1418,1418,-63.464832063465614,15.13517239117574,225.66894827238625,72.2417707125623,-470.28077823576854,-18.169680499633525,-312.72560228183363,4
1419,1419,1419,1419,1419,-77.29016176104676,24.878001559015345,149.34901359888784,191.93781462911738,-530.4131616152299,56.94362125932452,-320.3867822987976,4
1420,1420,1420,1420,1420,-39.69182592222217,-63.1205939859492,36.827159563511,430.4584968847306,0.9001630234041613,83.43856563826402,-127.38464828281602,3
1421,1421,1421,1421,1421,-73.08415403355716,40.73433997199394,313.71012464729955,473.7752827439532,-184.6915211059197,38.933884297725854,-298.05038565512086,0
1422,1422,1422,1422,1422,-70.7047093649405,-54.950832556107024,-37.52653989964882,265.9410198733849,-56.23606370603497,17.116408746793386,-130.56967256155895,3
1423,1423,1423,1423,1423,-41.76679486128314,-4.216108561451527,-256.17757573492713,347.413511514919,-534.5682401383136,305.9464484284644,-310.1834667018822,1
1424,1424,1424,1424,1424,-60.75730958848667,17.950827188146533,172.17569354076358,525.7066883775344,-493.8315925679551,120.28360432585056,-342.2170941841287,4
1425,1425,1425,1425,1425,-55.82184693385524,-49.50945681053605,-47.81920117414722,354.32620053928093,-69.04881763192091,200.88763232699156,-167.56424427921507,3
1426,1426,1426,1426,1426,-100.89734453824059,18.850900669253218,215.7874763574224,483.5742510612281,-540.0359959015472,69.98207749077422,-315.0397521975916,4
1427,1427,1427,1427,1427,-35.845350921742416,22.895202060521,216.92505725580293,335.0682207503332,-507.0839847700527,103.39610987113001,-323.9053533940125,4
1428,1428,1428,1428,1428,-47.27509327997653,-2.686550983502343,-258.1297238545073,446.11378542280886,-555.3580319586947,58.272374673424025,-320.9708425412869,1
1429,1429,1429,1429,1429,-78.7806627673136,20.94338645705615,237.85241927593566,526.6317394757424,-432.47248464423416,35.770428986512606,-354.07589334052614,4
1430,1430,1430,1430,1430,-84.16681372512699,-57.41715621194504,-114.43718562263392,378.74733925150235,-50.9849079319842,87.09034339105702,-140.40258729338535,3
1431,1431,1431,1431,1431,-57.177793056156645,-15.41701126948096,176.01356860355511,223.04647182652766,267.5836249687766,135.96207464204505,-258.1446176727464,2
1432,1432,1432,1432,1432,-46.62012274962103,-29.68007351277009,227.70718948969886,422.4088935578184,308.42969850233123,96.81847726821572,-234.7500829394807,2
1433,1433,1433,1433,1433,-52.64427743660677,-24.075288454570213,-243.72308535230428,401.29869941346885,-521.8042415466325,149.89993480808482,-333.53359713686854,1
1434,1434,1434,1434,1434,-89.87330960953724,-25.083925907016123,221.9373727647353,499.98230488860185,349.01636172555646,-16.068375845683306,-271.7080311014097,2
1435,1435,1435,1435,1435,-69.17279164594373,-19.360638359558067,229.6661577736137,262.28746817182207,318.32423955462457,87.1613000172618,-270.75492060461687,2
1436,1436,1436,1436,1436,-82.52098479882426,-28.66197861965979,226.6641355607989,72.52455013417902,326.49664674130884,52.771966692101785,-245.12749535547005,2
1437,1437,1437,1437,1437,-81.09488816221452,-47.50964695446146,-36.65241426890496,25.80355444813503,-37.14034580680789,56.691332974302405,-142.0230663045249,3
1438,1438,1438,1438,1438,-53.710904224265356,52.79674006242148,289.2911965930549,444.02402661115525,-223.65962387287257,36.95091367804528,-295.0482680085961,0
1439,1439,1439,1439,1439,-61.598176233856655,-55.99907612314991,-41.689788300761684,198.982579227538,-71.83561280343261,111.72985797363766,-157.18642912275058,3
1440,1440,1440,1440,1440,-39.26746329137463,-48.50564230944261,-152.7475024520001,20.83339145225122,-109.55005682231004,57.78346046544495,-129.90617428186098,3
1441,1441,1441,1441,1441,-71.1998780685593,27.320400205350445,196.4208509690396,523.277528857082,-557.2710350271602,44.12516873083523,-330.0116040507637,4
1442,1442,1442,1442,1442,-48.90818975556628,41.361309606077384,279.38575094571723,387.25812147887495,-231.91416865889587,130.95206065292726,-279.60199873350894,0
1443,1443,1443,1443,1443,-57.946446897480314,-51.59655759539962,-23.67371987138693,239.31621699692226,-41.40789069939945,63.28595372509668,-141.71118110990344,3
1444,1444,1444,1444,1444,-40.46800276812258,-40.825087606057465,-83.43861637631912,348.6813259566242,-110.95570389655678,59.93928950035347,-121.48098037863234,3
1445,1445,1445,1445,1445,-78.86483244725244,16.438416577303613,202.42169293697842,341.2875628281097,-486.6606311526048,17.619893522116087,-326.8145357231446,4
1446,1446,1446,1446,1446,-76.36657995718465,-8.975806385541114,-231.24823601880928,260.178033660606,-495.42921134614863,61.88293487661829,-331.35425262720366,1
1447,1447,1447,1447,1447,-88.1784192275645,-50.559771381420404,-55.78313084006379,465.8855514209858,-43.510823578262865,86.71339224574896,-139.64415641837428,3
1448,1448,1448,1448,1448,-65.48081488057242,-26.35710062887205,182.1198933447364,169.22356868334876,334.6785563180723,101.93637158607271,-254.93136798085132,2
1449,1449,1449,1449,1449,-72.80179365596389,53.29434741294675,202.7421248869726,31.006672510374468,-270.1771725018269,-30.242592049849804,-303.8949105433625,0
1450,1450,1450,1450,1450,-54.488258356222296,20.351018587834645,104.50873298551252,206.81043718062904,-545.8399009349355,129.5110023990726,-319.59746526146967,4
1451,1451,1451,1451,1451,-48.426581844337065,-25.847487687657342,219.95623128478007,331.95883380742004,330.0878803415278,258.18541865596364,-251.7931475598651,2
1452,1452,1452,1452,1452,-43.09524897639431,-32.06361288957649,205.66433653453154,270.87688015032063,295.2826176932637,-1.0193132861503216,-244.5701330240033,2
1453,1453,1453,1453,1453,-71.92828298203698,-13.47179837848364,-207.1508251969004,444.2314613129779,-475.1239837702163,60.212272892442634,-324.2434928243481,1
1454,1454,1454,1454,1454,-60.309439895538816,-13.298506681127687,247.49500381606262,454.0626487483388,315.33630563178,26.301320432551922,-251.02725366856083,2
1455,1455,1455,1455,1455,-72.21993041360352,-42.89916816036293,-84.47338286828965,12.619038534220865,-82.60999783061553,-6.1602300408495685,-130.86648622963907,3
1456,1456,1456,1456,1456,-63.90348230881874,16.126987339770285,110.13537759906349,360.2274091234217,-522.8902430396838,82.19417460560076,-317.6433062885872,4
1457,1457,1457,1457,1457,-43.772039716942224,-50.22373122652139,-80.26564847088902,353.04294549071733,-44.4013633123245,98.4175404108027,-147.4138837176257,3
1458,1458,1458,1458,1458,-61.20897914632496,-21.64070399162653,244.01634785786166,407.2898284622658,342.9513547343669,29.58208920099589,-246.30459441966042,2
1459,1459,1459,1459,1459,-73.20111913136215,54.37308593274935,260.7635571228371,441.68491118876295,-208.76125489625625,74.06634464301777,-289.78623798533226,0
1460,1460,1460,1460,1460,-29.390474826181563,20.174936672955386,157.76321855522298,439.215801026421,-505.4503007920771,82.75746391197836,-331.5551510308448,4
1461,1461,1461,1461,1461,-33.12430192100475,59.638409067752626,262.11347611031886,281.48209210584577,-215.0001059158767,73.27395211887955,-273.97666926479224,0
1462,1462,1462,1462,1462,-31.954108201075144,49.58494568503225,241.38634981130943,33.8230529059945,-260.41047357813375,21.82120721254141,-305.9673737644755,0
1463,1463,1463,1463,1463,-43.60918649471451,-56.21697690979418,-81.65650638284437,47.9021027713782,-98.96200315060969,94.00762655674455,-132.7747512011255,3
1464,1464,1464,1464,1464,-47.44717792473768,36.489768994477394,169.80823147731172,152.39569964441617,-498.79928106228243,,-324.6802553569727,4
1465,1465,1465,1465,1465,-70.2591925436337,-59.541575279071466,-9.602241066564616,343.2177049028057,-34.12291018573856,139.84867818564751,-141.5917694157647,3
1466,1466,1466,1466,1466,-63.42741535756875,21.69025283114168,148.67751431196595,483.29606744230415,-544.5789216711446,15.087061513881874,-314.0494526210076,4
1467,1467,1467,1467,1467,-45.37541105071863,-49.65587954429375,56.12140190613734,78.32784934622572,15.534735776910765,125.43185346051823,-166.00428534514862,3
1468,1468,1468,1468,1468,-113.87620559658434,-17.423264494624124,-197.97180431204757,254.7887271704569,-496.23792533978036,76.2180841247757,-316.5929582398772,1
1469,1469,1469,1469,1469,-53.15169381478297,-1.8323181664516424,-207.5657837585144,154.82751544469173,-481.21365246377854,46.80409880793343,-331.75045151996846,1
1470,1470,1470,1470,1470,-75.49430432974705,-28.386348556449164,259.0460267152528,10.967373002090142,338.8499132111401,-2.320117329700849,-266.0974904458331,2
1471,1471,1471,1471,1471,-80.89753388684862,-12.23967806716449,201.34877004121242,91.84010822064477,270.1036328633951,210.229928990953,-255.4042848307972,2
1472,1472,1472,1472,1472,-76.05166182113912,50.6033313909093,331.37110066137336,288.7055197201177,-179.36799729403302,61.25442265435159,-298.00576715427866,0
1473,1473,1473,1473,1473,-70.13939802833494,-23.760168372737002,257.89445633332963,126.51232980612656,304.0823937818725,63.306863800006106,-250.45664633006663,2
1474,1474,1474,1474,1474,-45.29400768825586,41.778998819864434,300.44676430667795,70.78356984894293,-212.184548273945,65.57404147838547,-298.5400397713666,0
1475,1475,1475,1475,1475,-101.60613682406736,-59.01174040486784,15.561221052053206,70.91677840248566,-32.45794789289232,6.672441989739298,-129.81914795822593,3
1476,1476,1476,1476,1476,-53.16027482832132,-50.35827518095975,-21.479140281669487,522.0708315095617,-77.15139756235328,83.20603315724556,-140.98309604497587,3
1477,1477,1477,1477,1477,-100.08029387348057,-13.82564219408016,-217.66253659892044,288.9535604139268,-544.0034410393837,48.296103968416396,-342.21875951625685,1
1478,1478,1478,1478,1478,-75.19561289988113,8.373475958618794,184.87904731826384,443.5672938353064,-517.3017811546208,124.44978756094036,-313.31896084124975,4
1479,1479,1479,1479,1479,-56.169308213061456,-53.579847803700225,,488.1801265422384,-56.973341548847074,133.77802272230537,-126.917479343035,3
1480,1480,1480,1480,1480,-23.03992624250944,26.726565784478307,188.94234764993118,200.89261090006846,-476.03921711648906,155.1811487019141,-315.16342242981705,4
1481,1481,1481,1481,1481,-23.190635355858802,29.575355213832324,157.5721152896822,317.30628291657,-517.4716750968189,59.014638727874434,-320.32137224119623,4
1482,1482,1482,1482,1482,-57.80682104448841,-28.2145705962537,234.83835512339897,236.98235939984986,324.6959110991026,237.86523135676586,-269.0508679500336,2
1483,1483,1483,1483,1483,-75.08958739756987,-44.16321116894953,-74.98435008605483,81.65225003326148,-68.93271536162375,38.75309679633849,-124.94642432415716,3
1484,1484,1484,1484,1484,-77.26707461571387,-56.739853517388994,-17.608069832222746,254.90381927837174,-74.24894619135573,74.20664003574825,-128.69060450298406,3
1485,1485,1485,1485,1485,-59.99124457676179,,-125.48295361189592,372.6710912749878,-140.871968077727,127.25669366103169,-109.89085701046447,3
1486,1486,1486,1486,1486,-88.95676911670384,55.95310400476471,319.0066888785324,506.83730468547134,-190.27432933564296,60.73435086819354,-311.6928227683612,0
1487,1487,1487,1487,1487,-68.34738625437825,49.074404180169104,271.7669884614479,173.95449323782955,-230.0469175563192,157.19779376740263,-298.4647221815703,0
1488,1488,1488,1488,1488,-70.90296595984705,-14.753934065995946,-211.44478409064067,313.78911361884997,-503.97700800889953,127.60438410326657,-317.3534434395576,1
1489,1489,1489,1489,1489,-78.1100225130567,51.858199505958176,243.16549308627253,108.17916128601765,-232.0812269179328,61.7849329206045,-291.884009190398,0
1490,1490,1490,1490,1490,-70.32069025831358,19.242540109445752,176.57273916380143,439.8692492834928,-526.4955845096068,105.45077080658629,-336.98940477594294,4
1491,1491,1491,1491,1491,-68.8200737451117,-56.808056519361685,-25.174056916764396,57.94459257031551,-40.63561496631273,66.99748948635849,-115.96029707128555,3
1492,1492,1492,1492,1492,-51.626922469704205,-13.79224924194314,-240.4524983431651,275.38662659691397,-523.9771323677684,264.7396906915596,-325.114238709236,1
1493,1493,1493,1493,1493,-94.76834504030964,-66.60391852799326,36.19982669292624,78.0770221173496,-52.47478417641261,62.528422297706726,-134.08706986430875,3
1494,1494,1494,1494,1494,-41.986497684628574,25.451434863039733,208.04400147350285,198.01719402608657,-499.2392988745355,9.031829836963881,-318.233701703376,4
1495,1495,1495,1495,1495,-64.43763268769122,-14.734817685431082,-260.52721042114246,226.7517029512397,-577.7330735614547,42.31888049682574,-308.5340256373001,1
1496,1496,1496,1496,1496,-70.0857184681072,-5.650908187085223,-219.58501718805118,433.0379145811465,-544.9016883492653,64.71445693440418,-308.41036465472666,1
1497,1497,1497,1497,1497,-84.96757626396355,-18.171761459948808,182.10059818412014,55.79618614416569,315.5546688906253,-8.938373722131416,-255.8639852705613,2
1498,1498,1498,1498,1498,-56.18986542855295,-10.874903867429529,-247.45335553323798,250.13535330449497,-516.8597139200183,180.33447986625683,-311.17432988513843,1
1499,1499,1499,1499,1499,-48.507357257016146,11.791367403637214,253.31054592508065,173.10536066141108,-483.0226098174225,44.61667050443083,-327.691531066395,4
1500,1500,1500,1500,1500,-54.554359084546725,-10.370384576589906,-226.9510418144592,315.39523305432317,-511.4739185974818,105.8628904720257,-317.62277384590146,1
1501,1501,1501,1501,1501,-58.40953924482691,54.170115994660385,260.8797694671862,181.39245504239125,-223.34816565229386,106.89804545517849,-297.4578529971285,0
1502,1502,1502,1502,1502,-84.88401261844577,49.27952279721126,229.39213711746913,190.54593046950924,-244.5910346231871,68.48411024706057,-303.90434859095205,0
1503,1503,1503,1503,1503,-38.71351840258926,-17.679651187946142,-226.40040704898524,301.08137054377653,-498.01581042640936,315.6891448116528,-321.5047004090856,1
1504,1504,1504,1504,1504,-29.712238459049424,-61.32205930023592,-65.43161767524668,150.16890110454125,-85.26825082942108,122.48411035203344,-133.304074012486,3
1505,1505,1505,1505,1505,-6.387992624694205,19.528416364575413,186.6407855801497,474.0492889817472,-501.3377552526695,96.82354110560593,-307.28728351898593,4
1506,1506,1506,1506,1506,-75.99204840863592,-9.915217988855916,-226.94983677043854,376.7242237351124,-487.5446093022457,112.06945039182806,-334.631709482295,1
1507,1507,1507,1507,1507,-28.21294727483498,54.64390651870643,284.94861932589464,296.7050061119145,-202.2203851446081,157.95179349559206,-323.0796738568241,0
1508,1508,1508,1508,1508,-38.32317063330235,11.92398123094285,225.72680003057158,32.80987676364325,-491.8300644881495,148.55866727547652,-349.1563156427767,4
1509,1509,1509,1509,1509,-45.794670150579776,-6.987716064173945,-293.0214900834133,488.20417163583625,-573.7749292525739,193.28214985471385,-310.17537360564626,1
1510,1510,1510,1510,1510,-60.571194527471064,45.44717885651844,325.9320144008922,453.2579120155462,-220.4828156483236,79.92324096821514,-290.417524116543,0
1511,1511,1511,1511,1511,-97.24965772555012,57.02898078399468,253.1348948017207,243.63769169807784,-285.623987922129,123.10962174499271,-309.02864246042685,0
1512,1512,1512,1512,1512,-65.55279269079203,-16.079827659688284,-188.9250206998861,100.95100485128359,-535.4707357422084,69.36039997406624,-316.9508148598019,1
1513,1513,1513,1513,1513,-40.127900642925795,-51.47586098354289,-36.555264776361135,474.58112347806303,-62.70631706679328,30.13888062456205,-144.61889978889585,3
1514,1514,1514,1514,1514,-65.3456427893262,-0.9693346982850812,-253.17862631371224,343.1199950421372,-522.3537837448977,30.6064584763146,-348.5970752742324,1
1515,1515,1515,1515,1515,-103.85033696335596,-41.854218341882635,-39.67723530388636,177.07032597300528,-59.29657597587047,73.06861233498272,-126.03292422484932,3
1516,1516,1516,1516,1516,-45.49917242844371,-24.57276614188807,179.0464074860772,143.8705128155142,250.21711504314166,222.67919380759682,-243.83795610971825,2
1517,1517,1517,1517,1517,-27.878523290756746,30.18828828963559,149.77879792819778,120.22637108959862,-515.6156656771459,266.1216395249364,-340.2413835210526,4
1518,1518,1518,1518,1518,-66.10920081209046,9.746305906912507,220.95668439723,195.8847693960498,-499.3540604850814,23.016412662735487,-313.673493306171,4
1519,1519,1519,1519,1519,-88.68403013627348,-23.898808690261067,280.47334718385486,54.80288375988158,343.08833072093387,134.96319282384593,-231.64027092993862,2
1520,1520,1520,1520,1520,-68.87632992864569,-56.48209911407292,-40.40249348139685,29.681471827975344,-50.13276467456208,176.24210568411578,-140.45438654115057,3
1521,1521,1521,1521,1521,-98.02264894644276,27.412264335776552,130.25225558797646,16.468391563351332,-547.7459152047654,27.922568555769946,-315.16900743760465,4
1522,1522,1522,1522,1522,-50.37316528715407,-25.79594061532917,215.95017432438874,192.3066607272017,291.1374445570137,86.68942870071369,-270.14986543865496,2
1523,1523,1523,1523,1523,-88.40759460887331,15.78083244119452,170.35344190465534,444.86183602378236,-525.4431866898244,-21.366773254142057,-329.5365949852013,4
1524,1524,1524,1524,1524,-52.82746702216575,-60.19851451212858,-9.049908555433248,385.1247644572632,-49.661219031959284,131.7752225386119,-139.66857720366988,3
1525,1525,1525,1525,1525,-120.2740257758903,-15.843083058298738,-259.2355538661643,389.2045571387345,-485.22164975235466,40.71972570772545,-324.2774036200703,1
1526,1526,1526,1526,1526,-79.25964516189767,21.04596874261963,223.55377410700544,133.45179341396118,-462.3582411566276,61.04296702462602,-318.8349277059485,4
1527,1527,1527,1527,1527,-65.54729032119837,-23.869743582331004,297.756730593102,503.3116062122956,336.14390198847104,0.11542458273058287,-254.05807669179882,2
1528,1528,1528,1528,1528,-43.648466314294794,-16.051121614089674,-254.47107201844543,56.328157792757864,-525.3225942958175,63.50717227338443,-345.22702598488826,1
1529,1529,1529,1529,1529,-40.51659244445929,51.728257576104276,259.51525829496563,479.4827659940113,-283.99980334818133,87.58199157989077,-292.7218022539872,0
1530,1530,1530,1530,1530,-49.66482115553818,-30.47773322856689,327.26439838943105,308.03802465384683,378.5695976597792,159.99519978229725,-279.480094497407,2
1531,1531,1531,1531,1531,-29.66287334357284,54.48853077117447,244.18035164076733,295.4739632491463,-228.71135363458407,165.83628103626074,-301.79003017378807,0
1532,1532,1532,1532,1532,-47.59371540395409,-1.1026584748888268,-276.4446114907745,470.26625213145456,-571.6155869495224,167.32701911451298,-313.9598585094411,1
1533,1533,1533,1533,1533,-85.0252108044414,-16.733716067138197,-272.433456807951,109.84085607154717,-514.9803106302934,75.20619193814856,-327.1086848533381,1
1534,1534,1534,1534,1534,,43.90516904014176,276.510260381444,206.1284277012804,-245.0618555543544,82.5733359538497,-300.42264947592474,0
1535,1535,1535,1535,1535,-68.86771718960085,53.559136614869566,309.7804131635182,475.39463436008,-217.75130381729724,52.1176228497291,-294.74292261477694,0
1536,1536,1536,1536,1536,-69.60364925012406,-60.51171511244922,-24.71714896443187,508.4113254810137,-30.77358551384597,107.95610264852364,-126.90977399275093,3
1537,1537,1537,1537,1537,-58.80497800333574,9.872228078117717,223.1944518956348,139.30565000882504,-496.4449101010105,215.74611910947812,-339.2370878956583,4
1538,1538,1538,1538,1538,-51.79969227769063,-25.606558133379465,234.96651307011533,218.107187222824,311.5791106020156,98.051077115347,-252.31971428921608,2
1539,1539,1539,1539,1539,-72.8715872658923,31.692436385994874,144.05964760747773,381.67717514778,-536.6068870429257,141.82034447103246,-302.4422746232444,4
1540,1540,1540,1540,1540,-77.62961573341744,-47.27454480780466,-43.767981742968225,449.7042047321598,-44.43925895153473,130.1861191653889,-145.4029745854935,3
1541,1541,1541,1541,1541,-62.1449651854945,-33.045967351319106,251.2573193573592,271.7113236468124,342.1869478275776,192.90070285978612,-265.8726338008827,2
1542,1542,1542,1542,1542,-61.26398239665881,-19.363205581318397,250.4113588536861,175.39035820115924,353.5449909310939,113.12621758537807,-243.4289478538305,2
1543,1543,1543,1543,1543,-82.43451735134025,-18.31245351524684,331.18034595881727,448.1060631158921,359.107400120795,117.1960493974078,-255.72200917266,2
1544,1544,1544,1544,1544,-83.10959279347979,-44.71179545599847,-105.69379768379969,149.27807469253253,-80.90972712664762,112.62427191172243,-138.25703322494172,3
1545,1545,1545,1545,1545,-74.51296963397846,-15.2103803422425,-266.798062156465,491.81577131237776,-573.5156752354659,119.25632662612112,-314.80967776805335,1
1546,1546,1546,1546,1546,-87.86841158233416,57.191468683849145,294.47531364194765,326.15636250940065,-229.70930183888905,129.89119004490533,-309.8211118868573,0
